code,month,event_date,ex6,ex12
4551,2021-01-01,2021-02-11,-0.13347397539734862,-0.21234538842020023
4555,2017-09-01,2017-10-11,0.29404319429567405,0.13410673921104244
4555,2021-02-01,2021-03-11,-0.16397163733092524,-0.12578990347973773
4558,2018-10-01,2018-11-11,-0.04485773041332797,-0.1483534535530069
4558,2020-12-01,2021-01-11,0.6404028189673592,1.301313186242404
4561,2021-01-01,2021-02-11,0.04399307408195119,-0.028925419912839034
4563,2019-12-01,2020-01-11,-0.17938599049933013,-0.5863511042922294
4563,2020-08-01,2020-09-11,-0.20973143292528262,-0.5012882649672569
4564,2025-01-01,2025-02-11,-0.40497815628377754,-0.7400445105460661
4566,2021-05-01,2021-06-11,-0.03998682446440027,0.10868511085614008
4566,2026-08-01,2026-09-11,,
4568,2020-09-01,2020-10-11,-0.27285815960472415,-0.36263305218143127
4576,2026-08-01,2026-09-11,,
4577,2022-05-01,2022-06-11,-0.05540118445461639,-0.2297962982775138
4582,2022-09-01,2022-10-11,-0.08805103448724227,-0.13442760991029745
4584,2024-08-01,2024-09-11,-0.04784471085413644,-0.2663426220186276
4609,2015-10-01,2015-11-11,-0.2260523326965398,0.23680085768701264
4702,2014-04-01,2014-05-11,-0.30122925798993405,-0.4190913667382635
4702,2019-05-01,2019-06-11,0.2043946539529895,-0.020104029968843085
4706,2010-01-01,2010-02-11,0.5041692023204505,0.21943818572629303
4706,2021-06-01,2021-07-11,0.006514458211489549,0.1585874091520163
4706,2024-01-01,2024-02-11,-0.1766360358338147,-0.29358911578066027
4707,2009-12-01,2010-01-11,-0.14027581257608668,0.2829084288627266
4707,2010-08-01,2010-09-11,0.24655538439179114,-0.10728103671343603
4707,2013-01-01,2013-02-11,0.15267442109888474,0.4661482947853308
4707,2013-07-01,2013-08-11,0.00967419174216766,-0.21612337989062003
4711,2010-01-01,2010-02-11,0.16938659027494962,-0.16133153545172252
4711,2021-04-01,2021-05-11,0.07858924658242139,-0.0954018810374615
4714,2019-12-01,2020-01-11,0.00997062272815441,-0.5218176622802834
4716,2010-01-01,2010-02-11,1.247966909970531,0.08682102057945773
4720,2010-01-01,2010-02-11,1.0332610816518424,0.30093259213106194
4720,2013-09-01,2013-10-11,-0.07687971370427249,0.017616449456479222
