code,g,z
2616,0.15748639924063235,0.6857090185550785
2617,0.3088787107455919,1.306320687061968
2618,0.2430602311922596,0.7091445368009991
2630,-0.28438536724905916,-1.4492857106778374
2633,0.01724904062793642,-0.1857018052390528
2634,0.13463292883418188,0.449419581079577
2636,0.5495105808609346,-0.014078575732585752
2640,0.165647827479787,0.16112725722075344
2641,-0.1661023293060827,-0.5658704623263058
2642,-0.1917773909299596,-2.3261606645469444
2643,0.02170391214455414,-0.41594762424073795
2645,0.18955008236102633,0.3525390723506427
2646,0.4378026976738141,-0.31005098664609365
2701,-0.04978811926958937,-0.4024329165162
2702,0.1745498602156348,-0.04409185804817156
2704,0.11037075455803791,0.7223382389324183
2705,0.06398006423583835,0.06329399865184245
2706,0.01837477031537116,-0.046060519585900024
2707,0.09234714829292634,0.18458927660880123
2712,0.06330581857765671,-0.10508616917106602
2718,-0.9555543908947778,-0.22114856002663122
2719,-0.30401961717353143,-0.3975359578897855
2722,0.026449205013699295,-0.04710074908464142
2727,0.1410762429440353,0.2322690762304537
2729,0.043806394224016776,-0.5058088358916013
2731,0.06490093319390366,-0.2615108217965879
2732,0.19080320047234323,0.2343104448887839
2734,0.40238345839133527,-0.01121332394711534
2736,0.24437503671647054,0.4032663180790807
2739,0.10475919965209934,0.07026862254502543
2740,-0.615749358996874,-1.1061298377097601
2743,-0.05839594491723288,-0.35834744696779564
2745,0.13877951234679586,-0.3035116278462044
2748,0.006911939087561603,-0.3032271775798301
2751,0.09668973695178718,-0.17190113766774534
2752,0.08836483343485346,-0.46388636969489494
2753,0.10157834406137023,-0.02148070644167374
2754,0.05301360568280855,-0.3460819339040345
2755,0.1789638549576671,0.29995799816040386
2756,-0.05265046514340055,-0.592354026493037
2801,0.12155188622576296,0.4669608751922235
2812,0.062425668089842956,0.05568137713882804
2816,0.3205767371780053,1.2839553267381616
2820,0.11445734371846616,-0.051248508916253495
2832,0.43474173735803356,1.4679611447065966
2834,0.05594873560486735,0.10413419032338189
2836,0.14630335594864863,0.22653642983084077
2838,-0.06356426812548466,-0.46128080923022574
2845,0.10039481238454173,0.36490228186495033
2849,0.20707820328472892,0.07409654831903688
2850,0.3269026496209346,1.696780635918101
2851,-0.309376143786702,-2.5851132738765026
2852,0.329672017899306,1.83672336523174
2855,1.025345126392752,0.7704459017580731
2880,0.12077404297915395,-0.14314178192357033
2881,-0.38843522403259534,-0.21214868009495705
2882,0.06530441407261889,-0.19779867090749656
2883,2.4661155962221497,0.7343472179527342
2884,0.16104281761561556,-0.024668802963265294
2885,0.7552018944515602,0.3138391344926606
2886,0.04297153743084947,-0.14063583386621326
2887,0.6256266560557631,0.2898734632846447
2889,0.5402718851667359,0.22307126909555366
2890,0.5056335322412484,-0.018232829682534046
2891,-0.003083073326335617,-0.08790196069343477
2892,0.04713024710999014,-0.1650669000081965
2897,0.12995829693286343,0.2764103132344404
2901,0.028389741116904288,0.22105474377261733
2903,-0.015524708875741755,-0.38981965814799463
2904,-0.18703876360993033,-1.396074643445114
2905,1.9512185162438036,0.463266768935856
2906,0.07194734410214343,0.1195151412401545
2908,-0.06657061332290548,-0.34974258637355665
2910,0.11505710201509389,0.24155407265593973
2911,-0.1441266078173873,-0.38264434516026596
2912,0.06531213838298355,-0.06532457635342981
2913,-0.1456710597994897,-0.2513883889749221
2915,-0.05975904292652545,-0.12634852247041561
2916,-0.03751833153476769,-0.4050702507351133
2926,0.0015876820845017736,-0.03301830416936776
2937,0.16977706945484816,0.133363789123999
2938,-0.018034226246586238,-0.2908258107960899
2941,-0.14932634730538918,-1.1322889974309758
2945,0.3878284329806989,3.5897763667365354
2947,0.061659822091306715,-0.5197506354352357
2948,0.06114021447770157,0.3144471497030705
2949,0.3439268559471156,1.8876895811381953
3002,0.21246732697064674,0.5328489271945678
3003,0.6045278424541884,2.3313382090627597
3004,0.5384995034152866,1.7007798269030794
3005,0.21148702533935126,0.29408430594450147
3006,4.745699829084365,7.5288690597322
3008,-0.12404103824035417,-0.8797173827084538
3010,0.22848245022688562,0.4634854698625563
3011,-0.2529503530896836,-0.5206891302740111
3013,0.2432173590605302,0.5499505125492231
3014,0.042406360152536626,-0.20662518102523478
3015,-0.059026709386697185,-0.5519601040483207
3016,0.5015883465521385,0.4432014713847899
3017,0.5893151491528186,1.0534772097218879
3018,0.017569196479337634,-0.2533053115050473
3019,0.1437443257373361,-0.04163742152424091
3021,-0.1187663018158438,-0.6440824064878748
3022,0.7909846500212603,2.0677660547646424
3023,0.2615730844619393,0.04629094547797998
3024,-0.2983131072748071,-0.09077839640729729
3025,-0.08609571423396012,-0.42159454066347274
3026,0.3456683039142836,2.072425765558976
3027,-0.236410755286377,-0.8807527397674755
3028,0.897753668246851,2.264011520355903
3029,0.3861979220426417,1.3122553994857835
3030,0.23405053061116332,0.025655518253772196
3031,0.3275563902783718,1.4288264419697758
3032,0.0948130569877419,-0.08483200288836337
3033,0.6290573732125215,1.8661837568669355
3034,0.23970817253311538,0.4444335136077765
3035,0.2222761350674729,0.38910371291436435
3036,1.190406775497621,3.825505652246898
3037,0.4553815889988382,1.3901925101700467
3038,-0.08103523287348335,-0.3662776245493724
3040,0.06486711251256105,0.21804204809588146
3041,1.4442699583668102,4.2492206374849415
3042,0.22214180252230076,0.7445665538874252
3043,0.49969874089141797,1.0596297692881704
3044,0.550569309291131,0.025241871511267448
3045,0.07392415545587294,-0.03607535284985085
3046,0.4881244285098725,1.150052290239134
3047,-0.013915819674010788,-0.2640523223751476
3048,0.5477833560841416,1.4603890549502951
3049,-0.7040960167546015,-0.7618817194724173
3050,-0.04080479763565159,-0.35581086245531135
3051,0.26093350139414073,1.2938500368788262
3052,0.07160321938470182,-0.18489865925005153
3054,1.158450704225352,0.3711756487111548
3055,-0.17231906177202994,-0.2901518610046363
3056,0.30205969772054253,-0.2646358867198047
3057,0.03436109428894918,0.017210999759902576
3058,0.2487866859476302,1.4914058152256036
3059,0.05347193753556789,0.0222566895532508
3060,0.4397598297822729,1.912427023571899
3062,-0.06370748540924687,-0.16592528458739694
3064,0.07829311605557288,-0.1749474235851482
3066,-0.23514350703533093,-0.6392822662732234
3067,-0.1966205837173579,-0.3113465222141387
3071,0.30082417582417587,1.6183095247129284
3073,1.3102990621129003,0.4998371505764115
3078,-0.524089156496057,-1.5960733049180575
3081,1.6180959348501323,2.7099658646017764
3083,-0.17238835417846177,-0.3850347127521377
3085,0.18139852966319037,0.05228295502476444
3086,-0.3367128236002408,-0.6808415586198643
3088,0.6452861058710768,1.646698323611764
3090,0.455382174461056,0.3472214448334636
3092,-0.04712928071555755,-0.29892449139898924
3093,0.3693180853515081,0.34127805015590584
3094,0.44143988976920423,1.9776302020083518
3095,0.10555626354020653,-0.1761156477385501
3105,0.3044450001526515,0.6938559514966588
3114,0.0034303501945525117,-0.14550612160968282
3115,0.5469767441860465,-0.012545805273750139
3118,-0.05169800609471986,-0.5917962268704968
3122,-0.015680270313077505,-0.08849660390949593
3128,-0.23621448643140874,-1.4608107021333498
3130,0.10896009463173639,0.08413470163817295
3131,0.3326292388880414,0.3174515301505447
3135,1.9511402679154535,1.5050035078407347
3138,-0.06225892130212529,-0.86309554251719
3141,0.40876779584254996,0.9149978438574465
3147,2.0649670761943715,2.8657944065192567
3149,0.23109046291087187,0.17326142147270376
3150,0.07372198203361524,0.021904164584086335
3152,0.2966780444932391,0.7355126902118891
3158,0.359055615227569,3.191168544147833
3162,0.7911105916599688,1.176275456603338
3163,0.07438348563027875,-0.03450797451145435
3164,-0.05686011405568603,-0.41836645106448905
3167,1.4872237642145705,1.8014002506092412
3168,0.34393116225757536,0.8147274765084359
3169,0.20416988768132427,0.4290856776225053
